Action Type,Security ID,Announce/Declared Date,Effective Date,Amd Flag,Name,Spun-off Company name,Spun off Company ticker,Terms
Spin-off,IBM GR Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMCHF EZ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBML B3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMN TQ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBML S2 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMN B3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMMXN EZ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMEUR EU Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,4IBM TE Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMZ IX Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMAB S2 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMGBX EZ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM AV Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM EZ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMA BB Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMAB B3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMD L3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMZ EB Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMN L3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMZ PO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMEUR EO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM LN Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMZ B3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM GZ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM TH Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMAB L3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMMXN EU Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMD L1 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,DELL US Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELLC* MM Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,0A7D LN Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL AV Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,12DA TH Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,12DA GZ Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELLV PO Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1USD EZ Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELLV B3 Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,12DA QT Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1EUR EU Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1GBP EO Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1GBP EU Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1USD X9 Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1USD EU Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1EUR EP Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1USD EP Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELLV L1 Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1EUR EZ Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1EUR EO Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELLV L3 Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELLV S2 Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,DELL1USD EO Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,12DA GR Equity,4/14/2021,11/2/2021,Y,Dell Technologies Inc,VMware Inc,VMW US Equity,.4406  : 1
Spin-off,O US Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,0KUEL B3 Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,RY6 GR Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,0KUEL L1 Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OEUR EU Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OEUR EO Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OUSD EO Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,0KUE LN Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OEUR EP Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,RY6 QT Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,0KUEL PO Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OUSD X9 Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OGBP EO Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,RY6 SW Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OGBP EU Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,O* MM Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OEUR X9 Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OEUR EZ Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,RY6 GZ Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OUSD EZ Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,0KUEL S2 Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OUSD EP Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,0KUEL L3 Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,OUSD EU Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,RY6 TH Equity,5/28/2021,11/15/2021,Y,Realty Income Corp,Orion Properties Inc,ONL US Equity,1 per 10
Spin-off,EXC US Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1USD X9 Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1USD EZ Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,PEO GZ Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1USD EU Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,0IJNL PO Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1EUR EO Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,0IJNL L1 Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1EUR X9 Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,PEO GR Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1USD EP Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1EUR EZ Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,PEO TH Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,0IJNL S2 Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC* MM Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1USD EO Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1EUR EU Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXCN TQ Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC1EUR EP Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,0IJN LN Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXEC AV Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC SW Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,PEO QT Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,0IJNL L3 Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,4EXC TE Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,0IJNL B3 Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,EXC-RM RM Equity,3/3/2021,2/2/2022,Y,Exelon Corp,Constellation Energy Corp,CEG US Equity,1 per 3
Spin-off,ZBH US Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHEUR EZ Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZIM GR Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZBH SW Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHCHF EP Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHGBX EU Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHCHF EO Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHUSD EZ Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHCHF EU Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZIM TH Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHUSD EP Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHUSD EO Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHEUR EP Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHUSD X9 Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZIM TE Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHEUR EU Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,0QQD LN Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZBH* MM Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHCHF EZ Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZIM QT Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHEUR EO Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHGBX EO Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHEUR X9 Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZIM GZ Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZMHUSD EU Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,ZBHZ TQ Equity,2/5/2021,3/1/2022,Y,Zimmer Biomet Holdings Inc,Zimvie Inc,ZIMV US Equity,1 per 10
Spin-off,BDX US Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,0R19L B3 Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BOX GR Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1CHF EZ Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1EUR X9 Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1USD EU Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1EUR EZ Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1GBP EO Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX SW Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX* MM Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1USD EP Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BOX QT Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,4BDX TE Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1EUR EP Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX AV Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,0R19L PO Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1GBP EU Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1EUR EO Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1USD EZ Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,0R19L L3 Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1CHF EP Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BOX GZ Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,0R19L S2 Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1USD X9 Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,0R19 LN Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1USD EO Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1CHF EO Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,0R19L L1 Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1EUR EU Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX1CHF EU Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BOX TH Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,BDX-RM RM Equity,5/6/2021,4/1/2022,Y,Becton Dickinson and Co,Embecta Corp,EMBC US Equity,1 per 5
Spin-off,T US Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,T CI Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TN L1 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,SOBAD L1 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TN TQ Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TCL CI Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TUSD SW Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TRUB EO Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TN S2 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TN L3 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,SOBA TH Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,SBC SW Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,0QZ1L L1 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TCHF EP Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TCHF EZ Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TEUR EP Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TUSD X9 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TCHF EU Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,0QZ1L S2 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,T-RM RM Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,ATT AV Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,SOBA GZ Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,SOBA QT Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TEUR EO Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TCHF EO Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,0QZ1L PO Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TUSD EZ Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TGBP EU Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,T* MM Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,SOBAD S2 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TUSD EO Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,TUSD EU Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,T PE Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,0QZ1L L3 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,4T TE Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,0QZ1L B3 Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,SOBA GR Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
Spin-off,T CB Equity,5/17/2021,4/11/2022,Y,AT&T Inc,Warnermedia Holdings Inc,2020368D US Equity,1 per 1
