Bloomberg Corporate Action Calendar - CACT<GO>,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Action Type,Security ID,Announce/Declared Date,Effective Date,Amd Flag,Summary,Summary,Summary,Summary,Summary,Summary
Spin-off,MRK EP Equity,2/5/2020,6/3/2021,Y,Name: Merck & Co Inc, Spun-Off Company Name: Organon & Co, Spun-Off Company Ticker: OGN US Equity, Terms:  1 per 10, Record Date: 2021/05/17, Pay Date: 2021/06/02
Spin-off,DTE US Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTEEUR EZ Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTE1USD EZ Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DGY QT Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DGY SW Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTE1USD EO Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DGY TE Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTEEUR EO Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,0I6Q LN Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTE1USD EP Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,0I6QL L3 Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DGY GR Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTEEUR EP Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,0I6QL S2 Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DGY TH Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,0I6QL PO Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTE1USD EU Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,DTEEUR EU Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,0I6QL B3 Equity,10/27/2020,7/1/2021,Y,Name: DTE Energy Co, Spun-Off Company Name: DT Midstream Inc, Spun-Off Company Ticker: DTM US Equity, Terms:  1 per 2, Record Date: 2021/06/18, Pay Date: 2021/07/01
Spin-off,IP US Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP11EUR EU Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IPCL L1 Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP1USD EZ Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP11EUR EO Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,INP GZ Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP11EUR EZ Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP1USD EP Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,INP TH Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,0JCB LN Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP1USD EO Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,0JCBL S2 Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP* MM Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP TE Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP1USD EU Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IPCL PO Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,INP QT Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,INP GR Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP11EUR EP Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP SW Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IPCL L3 Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IPCL B3 Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IP-RM RM Equity,12/3/2020,10/1/2021,Y,Name: International Paper Co, Spun-Off Company Name: Sylvamo Corp, Spun-Off Company Ticker: SLVM US Equity, Terms:  1 per 11, Record Date: 2021/09/15, Pay Date: 2021/10/01
Spin-off,IBM US Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMD PO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMCHF EO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBML PO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMZ L3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM SW Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMMXN EP Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMAB PO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM QT Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMCHF EU Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMCHF EP Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMGBX EP Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMGBX EO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMEUR EP Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM EU Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMUSD SW Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMMXN EO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM* MM Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM EP Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMD B3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMEUR EZ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM PE Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM PZ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMGBX EU Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMN PO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM CI Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM EO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBML L3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM GR Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMCHF EZ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBML B3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMN TQ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBML S2 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMN B3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMMXN EZ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMEUR EU Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,4IBM TE Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMZ IX Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMAB S2 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMGBX EZ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM AV Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM EZ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMA BB Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMAB B3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMD L3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMZ EB Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMN L3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMZ PO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMEUR EO Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM LN Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMZ B3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM GZ Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBM TH Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMAB L3 Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
Spin-off,IBMMXN EU Equity,10/8/2020,11/4/2021,Y,Name: International Business Machine, Spun-Off Company Name: Kyndryl Holdings Inc, Spun-Off Company Ticker: KD US Equity, Terms:  1 per 5, Record Date: 2021/10/25, Pay Date: 2021/11/03
